timestamp,hardware_id,comparison_mode,backend,backend_version,model,architecture,total_params,active_params,quantization,track_id,track_type,input_tokens,max_tokens,run_number,run_status,ttft_ms,prefill_tps,gen_tps,total_latency_s,output_tokens,hit_rate,peak_memory_gb,cpu_temp_celsius,context_window,prefill_tps_source,actual_runs,cpu_power_w,gpu_power_w,efficiency_tps_per_w,peak_memory_method,schema_version
2026-04-07T11:00:44.274555,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-8192,generation,64,8192,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:00:44.282213,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-2048,generation,64,2048,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:00:44.282324,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-512,generation,64,512,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:00:44.282368,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-4096,generation,64,4096,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:00:44.282406,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-4k,prefill,4096,10,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:00:44.282442,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-1k,prefill,1024,10,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:00:44.282479,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-64k,prefill,65536,10,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:00:44.282530,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-128k,prefill,131072,10,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:00:44.282574,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-16k,prefill,16384,10,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:06:24.408164,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q8_0,gen-8192,generation,64,8192,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:06:24.408403,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q8_0,gen-2048,generation,64,2048,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:06:24.408498,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q8_0,gen-512,generation,64,512,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:06:24.408577,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q8_0,gen-4096,generation,64,4096,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:06:24.408664,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q8_0,prefill-4k,prefill,4096,10,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:06:24.408737,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q8_0,prefill-1k,prefill,1024,10,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:06:24.408825,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q8_0,prefill-64k,prefill,65536,10,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:06:24.408895,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q8_0,prefill-128k,prefill,131072,10,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:06:24.408964,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-27b,dense,27B,27B,Q8_0,prefill-16k,prefill,16384,10,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
2026-04-07T11:12:04.569899,ryzen-ai-max-395,A,lemonade,lemonade,qwen3.5-35b-a3b,moe,35B,3B,Q4_K_M,gen-8192,generation,64,8192,0,skip:load_fail:Lemonade server not responding: timed out,-1.0,0.0,-1.0,-1.0,0,-1.0,0.0,-1,262144,none,0,-1.0,-1.0,-1.0,unknown,3
