timestamp,hardware_id,comparison_mode,backend,backend_version,model,architecture,total_params,active_params,quantization,track_id,track_type,input_tokens,max_tokens,run_number,run_status,ttft_ms,prefill_tps,gen_tps,total_latency_s,output_tokens,hit_rate,peak_memory_gb,cpu_temp_celsius,context_window,prefill_tps_source,actual_runs,cpu_power_w,gpu_power_w,efficiency_tps_per_w,peak_memory_method,schema_version
2026-04-06T14:07:35.833779,ryzen-ai-max-395,A,lemonade,10.0.1,qwen3.5-9b,dense,9B,9B,Q4_K_M,gen-8192,generation,64,8192,1,ok,7558.45,8.47,6.78,300.012,1983,0.2421,0.0,85.875,262144,ttft_estimate,5,-1.0,-1.0,-1.0,unknown,3
2026-04-06T14:12:40.865053,ryzen-ai-max-395,A,lemonade,10.0.1,qwen3.5-9b,dense,9B,9B,Q4_K_M,gen-8192,generation,64,8192,2,ok,6500.04,9.85,7.06,300.011,2072,0.2529,0.0,50.125,262144,ttft_estimate,5,-1.0,-1.0,-1.0,unknown,3
2026-04-06T14:17:45.894366,ryzen-ai-max-395,A,lemonade,10.0.1,qwen3.5-9b,dense,9B,9B,Q4_K_M,gen-8192,generation,64,8192,3,ok,6740.61,9.49,7.24,300.011,2123,0.2592,0.0,50.375,262144,ttft_estimate,5,-1.0,-1.0,-1.0,unknown,3
2026-04-06T14:22:50.934100,ryzen-ai-max-395,A,lemonade,10.0.1,qwen3.5-9b,dense,9B,9B,Q4_K_M,gen-8192,generation,64,8192,4,ok,6422.06,9.97,7.1,300.01,2084,0.2544,0.0,51.875,262144,ttft_estimate,5,-1.0,-1.0,-1.0,unknown,3
2026-04-06T14:27:55.956351,ryzen-ai-max-395,A,lemonade,10.0.1,qwen3.5-9b,dense,9B,9B,Q4_K_M,gen-8192,generation,64,8192,5,ok,7996.28,8.0,7.44,300.008,2172,0.2651,0.0,74.125,262144,ttft_estimate,5,-1.0,-1.0,-1.0,unknown,3
2026-04-06T14:31:29.902757,ryzen-ai-max-395,A,lemonade,10.0.1,qwen3.5-9b,dense,9B,9B,Q4_K_M,gen-512,generation,64,512,1,ok,6348.11,10.08,6.47,85.433,512,1.0,0.0,94.375,262144,ttft_estimate,5,-1.0,-1.0,-1.0,unknown,3
2026-04-06T14:32:59.132044,ryzen-ai-max-395,A,lemonade,10.0.1,qwen3.5-9b,dense,9B,9B,Q4_K_M,gen-512,generation,64,512,2,ok,7178.74,8.92,6.65,84.214,512,1.0,0.0,78.75,262144,ttft_estimate,5,-1.0,-1.0,-1.0,unknown,3
2026-04-06T14:34:32.102556,ryzen-ai-max-395,A,lemonade,10.0.1,qwen3.5-9b,dense,9B,9B,Q4_K_M,gen-512,generation,64,512,3,ok,7201.53,8.89,6.34,87.951,512,1.0,0.0,74.5,262144,ttft_estimate,5,-1.0,-1.0,-1.0,unknown,3
2026-04-06T14:36:03.113169,ryzen-ai-max-395,A,lemonade,10.0.1,qwen3.5-9b,dense,9B,9B,Q4_K_M,gen-512,generation,64,512,4,ok,7780.03,8.23,6.55,85.983,512,1.0,0.0,87.125,262144,ttft_estimate,5,-1.0,-1.0,-1.0,unknown,3
2026-04-06T14:37:34.200922,ryzen-ai-max-395,A,lemonade,10.0.1,qwen3.5-9b,dense,9B,9B,Q4_K_M,gen-512,generation,64,512,5,ok,7432.25,8.61,6.51,86.071,512,1.0,0.0,83.0,262144,ttft_estimate,5,-1.0,-1.0,-1.0,unknown,3
