timestamp,hardware_id,comparison_mode,backend,backend_version,model,architecture,total_params,active_params,quantization,track_id,track_type,input_tokens,max_tokens,run_number,run_status,ttft_ms,prefill_tps,gen_tps,total_latency_s,output_tokens,hit_rate,peak_memory_gb,cpu_temp_celsius,context_window,prefill_tps_source,actual_runs,cpu_power_w,gpu_power_w,efficiency_tps_per_w,peak_memory_method,schema_version
2026-04-06T01:03:29.245363,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-512,generation,64,512,1,ok,368.51,443.39,41.63,12.667,512,1.0,3.2,70.875,262144,native,5,-1.0,608.87,0.0684,process_rss,3
2026-04-06T01:03:47.248672,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-512,generation,64,512,2,ok,391.33,413.99,41.57,12.708,512,1.0,3.2,58.75,262144,native,5,-1.0,227.94,0.1824,process_rss,3
2026-04-06T01:04:05.262571,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-512,generation,64,512,3,ok,391.69,413.42,41.55,12.715,512,1.0,3.2,58.5,262144,native,5,-1.0,233.22,0.1782,process_rss,3
2026-04-06T01:04:23.281236,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-512,generation,64,512,4,ok,391.24,408.14,41.53,12.719,512,1.0,3.2,59.0,262144,native,5,-1.0,236.94,0.1753,process_rss,3
2026-04-06T01:04:41.322792,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-512,generation,64,512,5,ok,390.73,393.97,41.49,12.731,512,1.0,3.2,59.0,262144,native,5,-1.0,238.42,0.174,process_rss,3
2026-04-06T01:07:22.092258,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-2048,generation,64,2048,1,ok,431.78,416.36,41.15,50.196,2048,1.0,3.2,71.625,262144,native,5,-1.0,615.52,0.0669,process_rss,3
2026-04-06T01:08:17.628258,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-2048,generation,64,2048,2,ok,449.7,393.18,41.13,50.239,2048,1.0,3.2,58.875,262144,native,5,-1.0,246.94,0.1666,process_rss,3
2026-04-06T01:09:13.176609,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-2048,generation,64,2048,3,ok,451.85,411.52,41.12,50.259,2048,1.0,3.2,61.0,262144,native,5,-1.0,247.71,0.166,process_rss,3
2026-04-06T01:10:08.754138,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-2048,generation,64,2048,4,ok,473.5,378.99,41.12,50.28,2048,1.0,3.2,59.125,262144,native,5,-1.0,248.28,0.1656,process_rss,3
2026-04-06T01:11:04.342788,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-2048,generation,64,2048,5,ok,462.59,386.28,41.09,50.301,2048,1.0,3.2,61.875,262144,native,5,-1.0,248.94,0.1651,process_rss,3
2026-04-06T01:15:14.156352,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-4096,generation,64,4096,1,ok,494.55,403.04,40.89,99.55,4050,0.9888,3.2,71.0,262144,native,5,-1.0,629.36,0.065,process_rss,3
2026-04-06T01:16:55.364142,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-4096,generation,64,4096,2,ok,553.23,366.35,40.9,95.917,3900,0.9521,3.2,59.5,262144,native,5,-1.0,249.88,0.1637,process_rss,3
2026-04-06T01:18:30.737789,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-4096,generation,64,4096,3,ok,530.22,392.71,40.91,90.082,3664,0.8945,3.2,61.375,262144,native,5,-1.0,250.02,0.1636,process_rss,3
2026-04-06T01:20:14.849470,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-4096,generation,64,4096,4,ok,499.78,398.36,40.88,98.81,4019,0.9812,3.2,62.5,262144,native,5,-1.0,250.16,0.1634,process_rss,3
2026-04-06T01:21:48.560772,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-4096,generation,64,4096,5,ok,540.0,385.36,40.93,88.422,3597,0.8782,3.2,60.125,262144,native,5,-1.0,250.01,0.1637,process_rss,3
2026-04-06T01:25:51.701759,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-8192,generation,64,8192,1,ok,510.08,386.01,40.91,94.596,3849,0.4698,3.2,69.875,262144,native,5,-1.0,630.22,0.0649,process_rss,3
2026-04-06T01:28:06.215897,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-8192,generation,64,8192,2,ok,573.21,375.93,40.78,129.223,5246,0.6404,3.2,62.375,262144,native,5,-1.0,249.53,0.1634,process_rss,3
2026-04-06T01:29:29.014844,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-8192,generation,64,8192,3,ok,622.01,376.66,40.95,77.49,3148,0.3843,3.2,60.625,262144,native,5,-1.0,250.07,0.1638,process_rss,3
2026-04-06T01:31:04.048083,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-8192,generation,64,8192,4,ok,507.28,398.38,40.91,89.744,3651,0.4457,3.2,64.125,262144,native,5,-1.0,249.79,0.1638,process_rss,3
2026-04-06T01:32:27.484454,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,gen-8192,generation,64,8192,5,ok,560.57,364.27,40.97,78.137,3178,0.3879,3.2,60.625,262144,native,5,-1.0,249.72,0.1641,process_rss,3
2026-04-06T01:33:41.435157,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-4k,prefill,4096,10,1,ok,1974.96,1580.28,43.93,2.202,10,-1.0,3.2,66.375,262144,native,5,-1.0,544.3,0.0807,process_rss,3
2026-04-06T01:33:48.954265,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-4k,prefill,4096,10,2,ok,1988.02,1576.58,43.94,2.216,10,-1.0,3.2,58.5,262144,native,5,-1.0,227.19,0.1934,process_rss,3
2026-04-06T01:33:56.471550,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-4k,prefill,4096,10,3,ok,1994.96,1579.04,43.91,2.22,10,-1.0,3.2,56.75,262144,native,5,-1.0,228.9,0.1918,process_rss,3
2026-04-06T01:34:03.992623,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-4k,prefill,4096,10,4,ok,1999.08,1578.95,44.13,2.225,10,-1.0,3.2,55.375,262144,native,5,-1.0,228.09,0.1935,process_rss,3
2026-04-06T01:34:11.493052,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-4k,prefill,4096,10,5,ok,1977.24,1581.16,43.91,2.205,10,-1.0,3.2,56.375,262144,native,5,-1.0,228.94,0.1918,process_rss,3
2026-04-06T01:35:22.996671,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-1k,prefill,1024,10,1,ok,935.69,1024.92,45.0,1.158,10,-1.0,3.2,63.375,262144,native,5,-1.0,436.79,0.103,process_rss,3
2026-04-06T01:35:29.464603,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-1k,prefill,1024,10,2,ok,943.79,1024.38,45.12,1.165,10,-1.0,3.2,55.75,262144,native,5,-1.0,221.65,0.2036,process_rss,3
2026-04-06T01:35:35.916348,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-1k,prefill,1024,10,3,ok,935.05,1026.02,45.16,1.156,10,-1.0,3.2,53.75,262144,native,5,-1.0,222.74,0.2027,process_rss,3
2026-04-06T01:35:42.369582,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-1k,prefill,1024,10,4,ok,938.27,1025.53,45.12,1.16,10,-1.0,3.2,54.875,262144,native,5,-1.0,223.98,0.2014,process_rss,3
2026-04-06T01:35:48.818903,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-1k,prefill,1024,10,5,ok,935.13,1019.56,45.07,1.157,10,-1.0,3.2,54.0,262144,native,5,-1.0,224.66,0.2006,process_rss,3
2026-04-06T01:39:02.071417,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-128k,prefill,131072,10,1,ok,63895.24,1350.23,35.76,64.18,10,-1.0,3.2,67.5,262144,native,5,-1.0,500.32,0.0715,process_rss,3
2026-04-06T01:40:11.992992,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-128k,prefill,131072,10,2,ok,64340.79,1349.28,35.77,64.625,10,-1.0,3.2,58.625,262144,native,5,-1.0,246.9,0.1449,process_rss,3
2026-04-06T01:41:21.992414,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-128k,prefill,131072,10,3,ok,64425.6,1348.07,35.76,64.711,10,-1.0,3.2,57.75,262144,native,5,-1.0,246.96,0.1448,process_rss,3
2026-04-06T01:42:31.967935,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-128k,prefill,131072,10,4,ok,64388.04,1348.22,35.76,64.672,10,-1.0,3.2,59.125,262144,native,5,-1.0,247.21,0.1447,process_rss,3
2026-04-06T01:43:41.970587,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-128k,prefill,131072,10,5,ok,64418.94,1348.03,35.83,64.704,10,-1.0,3.2,58.25,262144,native,5,-1.0,247.19,0.1449,process_rss,3
2026-04-06T01:45:04.087816,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-16k,prefill,16384,10,1,ok,6358.13,1803.48,43.57,6.588,10,-1.0,3.19,66.375,262144,native,5,-1.0,526.63,0.0827,process_rss,3
2026-04-06T01:45:15.994223,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-16k,prefill,16384,10,2,ok,6368.17,1800.36,43.54,6.598,10,-1.0,3.19,57.25,262144,native,5,-1.0,229.65,0.1896,process_rss,3
2026-04-06T01:45:27.880392,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-16k,prefill,16384,10,3,ok,6354.92,1798.51,43.52,6.585,10,-1.0,3.19,55.75,262144,native,5,-1.0,232.06,0.1875,process_rss,3
2026-04-06T01:45:39.776752,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-16k,prefill,16384,10,4,ok,6364.23,1796.96,43.5,6.594,10,-1.0,3.19,56.25,262144,native,5,-1.0,234.56,0.1855,process_rss,3
2026-04-06T01:45:51.690395,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-16k,prefill,16384,10,5,ok,6386.24,1796.65,43.43,6.617,10,-1.0,3.19,57.0,262144,native,5,-1.0,235.86,0.1841,process_rss,3
2026-04-06T01:47:53.637698,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-64k,prefill,65536,10,1,ok,27081.12,1617.91,39.76,27.334,10,-1.0,3.2,68.5,262144,native,5,-1.0,486.57,0.0817,process_rss,3
2026-04-06T01:48:26.399912,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-64k,prefill,65536,10,2,ok,27219.89,1612.17,39.8,27.473,10,-1.0,3.2,58.625,262144,native,5,-1.0,242.69,0.164,process_rss,3
2026-04-06T01:48:59.377588,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-64k,prefill,65536,10,3,ok,27432.87,1610.67,39.73,27.686,10,-1.0,3.2,57.25,262144,native,5,-1.0,244.61,0.1624,process_rss,3
2026-04-06T01:49:32.353241,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-64k,prefill,65536,10,4,ok,27433.55,1608.9,39.91,27.687,10,-1.0,3.2,58.75,262144,native,5,-1.0,245.32,0.1627,process_rss,3
2026-04-06T01:50:05.395800,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q4_K_M,prefill-64k,prefill,65536,10,5,ok,27493.86,1607.95,39.74,27.748,10,-1.0,3.2,57.875,262144,native,5,-1.0,245.99,0.1616,process_rss,3
2026-04-06T01:54:12.508946,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-512,generation,64,512,1,ok,386.17,410.67,27.56,18.961,512,1.0,3.79,69.875,262144,native,5,-1.0,562.53,0.049,process_rss,3
2026-04-06T01:54:36.805065,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-512,generation,64,512,2,ok,408.84,394.76,27.54,18.998,512,1.0,3.79,58.875,262144,native,5,-1.0,236.62,0.1164,process_rss,3
2026-04-06T01:55:01.104596,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-512,generation,64,512,3,ok,407.15,381.66,27.54,18.996,512,1.0,3.79,58.625,262144,native,5,-1.0,239.6,0.1149,process_rss,3
2026-04-06T01:55:25.418528,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-512,generation,64,512,4,ok,426.83,386.15,27.54,19.017,512,1.0,3.79,60.75,262144,native,5,-1.0,241.14,0.1142,process_rss,3
2026-04-06T01:55:49.693662,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-512,generation,64,512,5,ok,398.07,395.39,27.54,18.987,512,1.0,3.79,59.75,262144,native,5,-1.0,242.18,0.1137,process_rss,3
2026-04-06T01:59:20.596962,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-2048,generation,64,2048,1,ok,437.59,417.93,27.38,75.224,2048,1.0,3.79,75.125,262144,native,5,-1.0,573.71,0.0477,process_rss,3
2026-04-06T02:00:41.121669,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-2048,generation,64,2048,2,ok,459.32,388.27,27.39,75.233,2048,1.0,3.79,59.25,262144,native,5,-1.0,246.29,0.1112,process_rss,3
2026-04-06T02:02:01.631366,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-2048,generation,64,2048,3,ok,448.88,392.62,27.39,75.221,2048,1.0,3.79,60.375,262144,native,5,-1.0,246.74,0.111,process_rss,3
2026-04-06T02:03:22.168556,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-2048,generation,64,2048,4,ok,459.33,409.2,27.39,75.241,2048,1.0,3.79,64.125,262144,native,5,-1.0,246.69,0.111,process_rss,3
2026-04-06T02:04:42.734828,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-2048,generation,64,2048,5,ok,479.08,404.86,27.39,75.264,2048,1.0,3.79,60.0,262144,native,5,-1.0,247.33,0.1107,process_rss,3
2026-04-06T02:10:05.309451,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-4096,generation,64,4096,1,ok,522.49,402.08,27.33,111.548,3034,0.7407,3.79,73.25,262144,native,5,-1.0,571.05,0.0479,process_rss,3
2026-04-06T02:12:27.242776,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-4096,generation,64,4096,2,ok,517.34,402.93,27.3,136.612,3716,0.9072,3.79,61.625,262144,native,5,-1.0,247.81,0.1102,process_rss,3
2026-04-06T02:14:28.793053,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-4096,generation,64,4096,3,ok,504.1,381.43,27.33,116.257,3163,0.7722,3.79,63.25,262144,native,5,-1.0,248.37,0.11,process_rss,3
2026-04-06T02:16:48.328438,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-4096,generation,64,4096,4,ok,497.22,377.63,27.31,134.244,3652,0.8916,3.79,62.625,262144,native,5,-1.0,248.23,0.11,process_rss,3
2026-04-06T02:19:07.673541,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-4096,generation,64,4096,5,ok,521.03,401.21,27.3,134.056,3646,0.8901,3.79,61.5,262144,native,5,-1.0,247.63,0.1102,process_rss,3
2026-04-06T02:25:14.639079,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-8192,generation,64,8192,1,ok,530.4,389.99,27.26,178.779,4859,0.5931,3.79,71.125,262144,native,5,-1.0,577.68,0.0472,process_rss,3
2026-04-06T02:27:37.263748,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-8192,generation,64,8192,2,ok,597.89,379.15,27.3,137.324,3733,0.4557,3.79,62.0,262144,native,5,-1.0,247.72,0.1102,process_rss,3
2026-04-06T02:30:09.507104,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-8192,generation,64,8192,3,ok,558.03,371.74,27.29,146.946,3995,0.4877,3.79,61.125,262144,native,5,-1.0,247.68,0.1102,process_rss,3
2026-04-06T02:31:40.798512,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-8192,generation,64,8192,4,ok,574.12,374.13,27.37,85.999,2338,0.2854,3.79,61.375,262144,native,5,-1.0,248.23,0.1103,process_rss,3
2026-04-06T02:33:38.888520,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,gen-8192,generation,64,8192,5,ok,500.43,393.0,27.33,112.799,3069,0.3746,3.79,65.125,262144,native,5,-1.0,247.97,0.1102,process_rss,3
2026-04-06T02:34:54.092406,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,prefill-4k,prefill,4096,10,1,ok,1915.63,1630.03,29.61,2.253,10,-1.0,3.79,67.0,262144,native,5,-1.0,489.68,0.0605,process_rss,3
2026-04-06T02:35:01.655826,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,prefill-4k,prefill,4096,10,2,ok,1925.47,1630.63,29.78,2.261,10,-1.0,3.79,57.875,262144,native,5,-1.0,227.21,0.1311,process_rss,3
2026-04-06T02:35:09.206211,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,prefill-4k,prefill,4096,10,3,ok,1925.92,1632.59,29.64,2.259,10,-1.0,3.79,56.875,262144,native,5,-1.0,226.46,0.1309,process_rss,3
2026-04-06T02:35:16.768587,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,prefill-4k,prefill,4096,10,4,ok,1934.89,1631.31,29.59,2.272,10,-1.0,3.79,56.25,262144,native,5,-1.0,228.05,0.1298,process_rss,3
2026-04-06T02:35:24.322689,linux-5950x-3090x2,A,llamacpp,version: 8635 (e15efe007),qwen3.5-27b,dense,27B,27B,Q8_0,prefill-4k,prefill,4096,10,5,ok,1925.99,1627.65,29.64,2.263,10,-1.0,3.79,55.625,262144,native,5,-1.0,228.65,0.1296,process_rss,3
